Order ID,Order Date,Ship Date,Customer Name,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-4268,2022-05-17 04:00:00,2022-05-18 04:00:00,Charlie,East,Furniture,Phones,Printer,303.1,8,0.0,-13.81
ORD-4269,2022-05-17 05:00:00,2022-05-18 05:00:00,Bob,West,Technology,Tables,Desk,294.87,3,0.0,383.18
ORD-4270,2022-05-17 06:00:00,2022-05-18 06:00:00,Bob,,Furniture,Accessories,Desk,983.19,5,0.0,
ORD-4271,2022-05-17 07:00:00,2022-05-18 07:00:00,Charlie,Central,Furniture,Tables,Pen,51.44,8,0.0,-7.24
ORD-4272,2022-05-17 08:00:00,2022-05-18 08:00:00,Alice,South,Office Supplies,Tables,Desk,989.15,9,0.2,311.41
ORD-4273,2022-05-17 09:00:00,2022-05-18 09:00:00,Frank,East,Furniture,Tables,Desk,57.27,9,0.0,270.43
ORD-4274,2022-05-17 10:00:00,2022-05-18 10:00:00,Alice,East,Office Supplies,Storage,Pen,295.46,5,0.3,131.47
ORD-4275,2022-05-17 11:00:00,2022-05-18 11:00:00,Eva,South,Technology,Tables,Desk,498.75,2,0.0,-58.98
ORD-4276,2022-05-17 12:00:00,2022-05-18 12:00:00,David,East,Office Supplies,Storage,Stapler,151.87,7,,422.05
ORD-4277,2022-05-17 13:00:00,2022-05-18 13:00:00,Charlie,South,Technology,Chairs,Monitor,,7,,274.5
ORD-4278,2022-05-17 14:00:00,2022-05-18 14:00:00,Frank,West,Furniture,Accessories,Pen,263.75,8,0.0,-81.7
ORD-4279,2022-05-17 15:00:00,2022-05-18 15:00:00,Charlie,South,Technology,Storage,Printer,973.77,8,0.0,293.36
ORD-4280,2022-05-17 16:00:00,2022-05-18 16:00:00,Charlie,East,Technology,Phones,Pen,386.32,5,,319.0
ORD-4281,2022-05-17 17:00:00,2022-05-18 17:00:00,,South,Furniture,Tables,Paper,570.33,1,0.3,420.82
ORD-4282,2022-05-17 18:00:00,2022-05-18 18:00:00,David,Central,Technology,Phones,Printer,707.25,4,0.1,-44.01
ORD-4283,2022-05-17 19:00:00,2022-05-18 19:00:00,Eva,West,Furniture,Chairs,Paper,744.8,4,0.2,492.13
ORD-4284,2022-05-17 20:00:00,2022-05-18 20:00:00,Bob,West,Office Supplies,Chairs,Pen,691.16,3,,-92.62
ORD-4285,2022-05-17 21:00:00,2022-05-18 21:00:00,Bob,South,Furniture,Binders,Paper,343.56,8,0.0,220.48
ORD-4286,2022-05-17 22:00:00,2022-05-18 22:00:00,Charlie,East,Furniture,Tables,Printer,120.61,3,0.2,260.02
ORD-4287,2022-05-17 23:00:00,2022-05-18 23:00:00,David,Central,Technology,Binders,Stapler,288.9,5,0.0,93.27
ORD-4288,2022-05-18 00:00:00,2022-05-19 00:00:00,Frank,West,Office Supplies,Phones,Pen,218.19,2,0.1,132.53
ORD-4289,2022-05-18 01:00:00,2022-05-19 01:00:00,Alice,West,Furniture,Accessories,Pen,144.91,6,0.1,423.64
ORD-4290,2022-05-18 02:00:00,2022-05-19 02:00:00,David,East,Office Supplies,Binders,Desk,34.25,6,,251.69
ORD-4291,2022-05-18 03:00:00,2022-05-19 03:00:00,David,East,Office Supplies,Chairs,Pen,936.37,8,0.2,147.9
ORD-4292,2022-05-18 04:00:00,2022-05-19 04:00:00,,Central,Technology,Tables,Pen,921.82,8,0.2,-110.16
ORD-4293,2022-05-18 05:00:00,2022-05-19 05:00:00,Charlie,South,Furniture,Phones,Stapler,59.91,1,0.1,-194.86
ORD-4294,2022-05-18 06:00:00,2022-05-19 06:00:00,David,East,Technology,Storage,Desk,181.35,5,0.0,-112.52
ORD-4295,2022-05-18 07:00:00,2022-05-19 07:00:00,Bob,South,Furniture,Chairs,Monitor,148.11,2,,469.33
ORD-4296,2022-05-18 08:00:00,2022-05-19 08:00:00,Alice,Central,Office Supplies,Storage,Paper,288.41,5,0.3,334.86
ORD-4297,2022-05-18 09:00:00,2022-05-19 09:00:00,Frank,South,Furniture,Accessories,Printer,212.03,9,0.1,476.98
ORD-4298,2022-05-18 10:00:00,2022-05-19 10:00:00,Eva,West,Furniture,Tables,Monitor,946.4,4,0.1,-175.0
ORD-4299,2022-05-18 11:00:00,2022-05-19 11:00:00,Charlie,South,Office Supplies,,Desk,93.33,8,,276.15
ORD-4300,2022-05-18 12:00:00,2022-05-19 12:00:00,Alice,Central,Office Supplies,Accessories,Stapler,219.55,1,0.0,-168.99
ORD-4301,2022-05-18 13:00:00,2022-05-19 13:00:00,Eva,Central,Furniture,Tables,Printer,89.92,8,0.2,347.44
ORD-4302,2022-05-18 14:00:00,2022-05-19 14:00:00,Eva,Central,Technology,Tables,Paper,980.58,6,0.1,
ORD-4303,2022-05-18 15:00:00,2022-05-19 15:00:00,Frank,South,Furniture,Storage,Pen,919.23,8,,
ORD-4304,2022-05-18 16:00:00,2022-05-19 16:00:00,David,West,Office Supplies,Accessories,Pen,719.47,6,,197.63
ORD-4305,2022-05-18 17:00:00,2022-05-19 17:00:00,Frank,East,Technology,Phones,Monitor,431.71,3,,
ORD-4306,2022-05-18 18:00:00,2022-05-19 18:00:00,David,West,Office Supplies,,Paper,198.28,8,0.2,261.7
ORD-4307,2022-05-18 19:00:00,2022-05-19 19:00:00,David,South,Office Supplies,Tables,Desk,,5,0.1,260.72
ORD-4308,2022-05-18 20:00:00,2022-05-19 20:00:00,Alice,South,Technology,Chairs,Paper,448.61,5,,293.51
ORD-4309,2022-05-18 21:00:00,2022-05-19 21:00:00,Alice,,Office Supplies,Storage,Stapler,770.54,7,0.2,494.73
ORD-4310,2022-05-18 22:00:00,2022-05-19 22:00:00,Charlie,South,Office Supplies,Binders,Monitor,272.08,6,0.0,70.69
ORD-4311,2022-05-18 23:00:00,2022-05-19 23:00:00,David,Central,Office Supplies,Phones,Monitor,317.68,9,0.3,125.72
ORD-4312,2022-05-19 00:00:00,2022-05-20 00:00:00,Eva,Central,Office Supplies,Storage,Stapler,603.94,7,0.1,363.23
ORD-4313,2022-05-19 01:00:00,2022-05-20 01:00:00,Bob,Central,Office Supplies,Tables,Paper,245.35,3,0.2,204.86
ORD-4314,2022-05-19 02:00:00,2022-05-20 02:00:00,Charlie,Central,Office Supplies,Tables,Stapler,588.38,5,0.3,-173.92
ORD-4315,2022-05-19 03:00:00,2022-05-20 03:00:00,Alice,Central,Office Supplies,Phones,Printer,,9,0.3,390.15
ORD-4316,2022-05-19 04:00:00,2022-05-20 04:00:00,Frank,South,Office Supplies,Binders,Stapler,44.02,2,0.2,-163.95
ORD-4317,2022-05-19 05:00:00,2022-05-20 05:00:00,,East,Office Supplies,Storage,Paper,408.67,1,0.2,-80.43
ORD-4318,2022-05-19 06:00:00,2022-05-20 06:00:00,,East,Furniture,Storage,Stapler,920.33,8,0.2,-128.54
ORD-4319,2022-05-19 07:00:00,2022-05-20 07:00:00,Charlie,Central,Furniture,Accessories,Desk,300.18,8,,-145.45
ORD-4320,2022-05-19 08:00:00,2022-05-20 08:00:00,Charlie,South,Office Supplies,Chairs,Pen,329.6,2,0.0,-182.02
ORD-4321,2022-05-19 09:00:00,2022-05-20 09:00:00,Bob,West,Furniture,Tables,Stapler,75.28,8,,-161.48
ORD-4322,2022-05-19 10:00:00,2022-05-20 10:00:00,Frank,West,Technology,Storage,Pen,618.9,5,0.3,109.71
ORD-4323,2022-05-19 11:00:00,2022-05-20 11:00:00,Frank,South,Furniture,Storage,Stapler,850.75,2,0.3,-23.0
ORD-4324,2022-05-19 12:00:00,2022-05-20 12:00:00,Frank,Central,Office Supplies,Storage,Paper,359.39,7,0.3,-111.42
ORD-4325,2022-05-19 13:00:00,2022-05-20 13:00:00,David,East,Office Supplies,Binders,Printer,247.84,7,0.2,261.09
ORD-4326,2022-05-19 14:00:00,2022-05-20 14:00:00,Eva,South,Furniture,Chairs,Printer,957.05,3,0.1,-41.72
ORD-4327,2022-05-19 15:00:00,2022-05-20 15:00:00,Frank,West,Office Supplies,Storage,Pen,747.62,1,,-186.74
ORD-4328,2022-05-19 16:00:00,2022-05-20 16:00:00,Charlie,West,Technology,Phones,Paper,571.49,4,0.1,92.89
ORD-4329,2022-05-19 17:00:00,2022-05-20 17:00:00,,West,Technology,Tables,Paper,312.48,2,0.0,17.3
ORD-4330,2022-05-19 18:00:00,2022-05-20 18:00:00,Frank,Central,Office Supplies,,Paper,228.59,4,0.0,23.02
ORD-4331,2022-05-19 19:00:00,2022-05-20 19:00:00,Frank,West,Technology,Phones,Desk,718.59,8,,111.69
ORD-4332,2022-05-19 20:00:00,2022-05-20 20:00:00,Charlie,South,Technology,Tables,Monitor,526.57,2,0.3,268.24
ORD-4333,2022-05-19 21:00:00,2022-05-20 21:00:00,David,South,Furniture,,Stapler,525.39,1,0.0,231.54
ORD-4334,2022-05-19 22:00:00,2022-05-20 22:00:00,Alice,West,Technology,Chairs,Paper,82.97,3,0.1,456.08
ORD-4335,2022-05-19 23:00:00,2022-05-20 23:00:00,Alice,South,Furniture,Chairs,Paper,517.07,7,0.1,
ORD-4336,2022-05-20 00:00:00,2022-05-21 00:00:00,Frank,West,Office Supplies,Tables,Paper,824.52,6,0.2,130.8
ORD-4337,2022-05-20 01:00:00,2022-05-21 01:00:00,Bob,West,Furniture,Phones,Printer,947.33,6,0.3,-50.61
ORD-4338,2022-05-20 02:00:00,2022-05-21 02:00:00,Frank,,Office Supplies,Accessories,Paper,115.62,7,0.2,328.77
ORD-4339,2022-05-20 03:00:00,2022-05-21 03:00:00,,Central,Office Supplies,Binders,Stapler,634.85,8,,-101.46
ORD-4340,2022-05-20 04:00:00,2022-05-21 04:00:00,,Central,Office Supplies,Tables,Paper,572.66,3,0.0,143.79
ORD-4341,2022-05-20 05:00:00,2022-05-21 05:00:00,Charlie,East,Office Supplies,Binders,Stapler,891.41,3,0.2,94.93
ORD-4342,2022-05-20 06:00:00,2022-05-21 06:00:00,Frank,East,Office Supplies,Chairs,Desk,753.73,8,0.2,260.81
ORD-4343,2022-05-20 07:00:00,2022-05-21 07:00:00,Charlie,Central,Furniture,Storage,Monitor,965.61,7,,442.34
ORD-4344,2022-05-20 08:00:00,2022-05-21 08:00:00,,West,Office Supplies,Storage,Printer,960.43,5,0.1,462.62
ORD-4345,2022-05-20 09:00:00,2022-05-21 09:00:00,Bob,West,Technology,Accessories,Stapler,233.43,4,0.1,-82.54
ORD-4346,2022-05-20 10:00:00,2022-05-21 10:00:00,Charlie,Central,Technology,,Pen,,6,,-16.73
ORD-4347,2022-05-20 11:00:00,2022-05-21 11:00:00,Alice,West,Office Supplies,Tables,Desk,535.22,9,0.1,368.14
ORD-4348,2022-05-20 12:00:00,2022-05-21 12:00:00,David,East,Technology,,Monitor,222.46,6,,162.8
ORD-4349,2022-05-20 13:00:00,2022-05-21 13:00:00,David,West,Furniture,Phones,Monitor,202.92,8,0.1,117.12
ORD-4350,2022-05-20 14:00:00,2022-05-21 14:00:00,Eva,West,Furniture,Storage,Monitor,90.27,1,,297.44
ORD-4351,2022-05-20 15:00:00,2022-05-21 15:00:00,Frank,South,Office Supplies,Tables,Stapler,797.59,6,0.1,221.35
ORD-4352,2022-05-20 16:00:00,2022-05-21 16:00:00,Alice,South,Office Supplies,Binders,Desk,331.26,2,0.2,479.5
ORD-4353,2022-05-20 17:00:00,2022-05-21 17:00:00,Charlie,South,Office Supplies,Accessories,Paper,858.4,3,0.2,208.78
ORD-4354,2022-05-20 18:00:00,2022-05-21 18:00:00,David,West,Technology,Tables,Pen,612.23,6,0.1,126.18
ORD-4355,2022-05-20 19:00:00,2022-05-21 19:00:00,Alice,Central,Technology,Accessories,Desk,676.9,2,,179.97
ORD-4356,2022-05-20 20:00:00,2022-05-21 20:00:00,David,East,Furniture,Accessories,Desk,298.76,4,0.2,365.98
ORD-4357,2022-05-20 21:00:00,2022-05-21 21:00:00,Charlie,West,Technology,Accessories,Desk,462.72,6,0.0,228.87
ORD-4358,2022-05-20 22:00:00,2022-05-21 22:00:00,David,Central,Furniture,Binders,Stapler,418.19,5,0.1,252.93
ORD-4359,2022-05-20 23:00:00,2022-05-21 23:00:00,Frank,West,Technology,Tables,Pen,243.33,6,0.0,480.01
ORD-4360,2022-05-21 00:00:00,2022-05-22 00:00:00,Frank,East,Furniture,Chairs,Stapler,834.19,6,0.0,232.88
ORD-4361,2022-05-21 01:00:00,2022-05-22 01:00:00,Eva,West,Office Supplies,Chairs,Pen,625.86,8,0.3,66.2
ORD-4362,2022-05-21 02:00:00,2022-05-22 02:00:00,Eva,East,Technology,Binders,Pen,47.06,9,0.0,283.93
ORD-4363,2022-05-21 03:00:00,2022-05-22 03:00:00,David,West,Furniture,Binders,Stapler,821.72,5,0.0,261.62
ORD-4364,2022-05-21 04:00:00,2022-05-22 04:00:00,Alice,East,Technology,,Pen,114.98,6,0.3,-190.31
ORD-4365,2022-05-21 05:00:00,2022-05-22 05:00:00,Frank,West,Office Supplies,Accessories,Desk,409.66,6,0.3,127.13
ORD-4366,2022-05-21 06:00:00,2022-05-22 06:00:00,Alice,East,Furniture,Tables,Stapler,,6,0.3,320.03
ORD-4367,2022-05-21 07:00:00,2022-05-22 07:00:00,Alice,South,Technology,Tables,Pen,17.57,2,,
ORD-4368,2022-05-21 08:00:00,2022-05-22 08:00:00,David,West,Technology,Phones,Monitor,656.38,4,0.3,345.73
ORD-4369,2022-05-21 09:00:00,2022-05-22 09:00:00,Alice,West,Office Supplies,Phones,Stapler,663.11,1,,115.62
ORD-4370,2022-05-21 10:00:00,2022-05-22 10:00:00,Frank,,Office Supplies,Chairs,Printer,656.0,1,0.1,488.33
ORD-4371,2022-05-21 11:00:00,2022-05-22 11:00:00,Charlie,Central,Furniture,Phones,Stapler,171.83,1,,5.02
ORD-4372,2022-05-21 12:00:00,2022-05-22 12:00:00,Eva,East,Technology,Phones,Stapler,263.18,7,0.1,
ORD-4373,2022-05-21 13:00:00,2022-05-22 13:00:00,Charlie,West,Technology,Chairs,Stapler,254.9,1,0.3,101.01
ORD-4374,2022-05-21 14:00:00,2022-05-22 14:00:00,Alice,,Office Supplies,Storage,Pen,960.47,6,0.3,179.2
ORD-4375,2022-05-21 15:00:00,2022-05-22 15:00:00,Charlie,South,Office Supplies,Chairs,Stapler,76.85,2,0.1,44.37
ORD-4376,2022-05-21 16:00:00,2022-05-22 16:00:00,Frank,Central,Furniture,Phones,Printer,434.47,6,0.2,-30.4
ORD-4377,2022-05-21 17:00:00,2022-05-22 17:00:00,Frank,East,Technology,Tables,Paper,872.54,6,,270.44
ORD-4378,2022-05-21 18:00:00,2022-05-22 18:00:00,,East,Technology,Phones,Stapler,771.77,3,0.0,63.99
ORD-4379,2022-05-21 19:00:00,2022-05-22 19:00:00,David,Central,Furniture,Accessories,Monitor,824.22,8,0.3,241.96
ORD-4380,2022-05-21 20:00:00,2022-05-22 20:00:00,Charlie,West,Furniture,,Printer,972.57,4,,345.35
ORD-4381,2022-05-21 21:00:00,2022-05-22 21:00:00,David,East,Office Supplies,Accessories,Paper,393.39,7,,332.7
ORD-4382,2022-05-21 22:00:00,2022-05-22 22:00:00,David,Central,Office Supplies,Storage,Pen,316.56,4,0.3,62.72
ORD-4383,2022-05-21 23:00:00,2022-05-22 23:00:00,Bob,West,Furniture,Binders,Stapler,40.35,1,0.1,197.53
ORD-4384,2022-05-22 00:00:00,2022-05-23 00:00:00,Alice,South,Furniture,Accessories,Paper,158.52,6,0.3,114.76
ORD-4385,2022-05-22 01:00:00,2022-05-23 01:00:00,Eva,Central,Technology,,Monitor,566.39,5,,409.56
ORD-4386,2022-05-22 02:00:00,2022-05-23 02:00:00,Frank,East,Furniture,Storage,Printer,166.08,9,0.2,415.13
ORD-4387,2022-05-22 03:00:00,2022-05-23 03:00:00,Frank,South,Furniture,Binders,Printer,738.94,9,0.1,40.62
ORD-4388,2022-05-22 04:00:00,2022-05-23 04:00:00,Alice,West,Technology,Binders,Pen,46.86,8,0.3,-135.78
ORD-4389,2022-05-22 05:00:00,2022-05-23 05:00:00,Eva,West,Furniture,Accessories,Pen,,7,0.0,-82.69
ORD-4390,2022-05-22 06:00:00,2022-05-23 06:00:00,Frank,Central,Office Supplies,Phones,Pen,698.5,2,0.3,56.9
ORD-4391,2022-05-22 07:00:00,2022-05-23 07:00:00,Alice,Central,Office Supplies,Chairs,Paper,262.95,8,,194.97
ORD-4392,2022-05-22 08:00:00,2022-05-23 08:00:00,Frank,Central,Technology,Phones,Stapler,731.47,3,,259.75
ORD-4393,2022-05-22 09:00:00,2022-05-23 09:00:00,David,West,Furniture,Phones,Desk,995.91,6,0.0,31.96
ORD-4394,2022-05-22 10:00:00,2022-05-23 10:00:00,Charlie,South,Office Supplies,Binders,Printer,799.11,7,0.1,267.25
ORD-4395,2022-05-22 11:00:00,2022-05-23 11:00:00,Charlie,West,Office Supplies,Binders,Desk,348.42,6,,456.42
ORD-4396,2022-05-22 12:00:00,2022-05-23 12:00:00,Frank,East,Office Supplies,Storage,Printer,901.59,5,0.1,256.41
ORD-4397,2022-05-22 13:00:00,2022-05-23 13:00:00,Bob,West,Office Supplies,Storage,Pen,60.67,4,0.1,-89.0
ORD-4398,2022-05-22 14:00:00,2022-05-23 14:00:00,,East,Furniture,Binders,Stapler,727.76,2,0.3,205.77
ORD-4399,2022-05-22 15:00:00,2022-05-23 15:00:00,Eva,,Furniture,,Stapler,33.09,9,0.1,179.33
ORD-4400,2022-05-22 16:00:00,2022-05-23 16:00:00,Eva,Central,Furniture,Tables,Printer,182.81,7,,409.49
ORD-4401,2022-05-22 17:00:00,2022-05-23 17:00:00,David,Central,Furniture,Chairs,Paper,987.71,7,,45.21
ORD-4402,2022-05-22 18:00:00,2022-05-23 18:00:00,Eva,,Office Supplies,Binders,Pen,367.28,4,0.2,96.06
ORD-4403,2022-05-22 19:00:00,2022-05-23 19:00:00,Charlie,Central,Technology,Accessories,Stapler,822.29,5,0.1,219.06
ORD-4404,2022-05-22 20:00:00,2022-05-23 20:00:00,David,South,Technology,Storage,Stapler,382.33,6,0.2,167.1
ORD-4405,2022-05-22 21:00:00,2022-05-23 21:00:00,Alice,Central,Office Supplies,Binders,Monitor,841.63,2,0.3,303.31
ORD-4406,2022-05-22 22:00:00,2022-05-23 22:00:00,Eva,West,Office Supplies,Tables,Stapler,965.79,4,0.2,-171.73
ORD-4407,2022-05-22 23:00:00,2022-05-23 23:00:00,Eva,South,Technology,,Monitor,441.18,4,0.1,194.46
ORD-4408,2022-05-23 00:00:00,2022-05-24 00:00:00,Alice,East,Technology,Tables,Stapler,563.76,4,,-114.83
ORD-4409,2022-05-23 01:00:00,2022-05-24 01:00:00,Eva,West,Office Supplies,Binders,Stapler,632.35,7,0.3,20.65
ORD-4410,2022-05-23 02:00:00,2022-05-24 02:00:00,Alice,East,Office Supplies,Accessories,Paper,935.49,7,0.1,263.14
ORD-4411,2022-05-23 03:00:00,2022-05-24 03:00:00,David,South,Furniture,Chairs,Paper,264.18,7,0.3,-89.81
ORD-4412,2022-05-23 04:00:00,2022-05-24 04:00:00,Charlie,West,Furniture,Accessories,Pen,615.14,7,0.0,16.19
ORD-4413,2022-05-23 05:00:00,2022-05-24 05:00:00,Alice,West,Technology,Tables,Stapler,331.47,2,0.1,292.1
ORD-4414,2022-05-23 06:00:00,2022-05-24 06:00:00,Bob,South,Office Supplies,Storage,Pen,224.76,5,0.0,255.56
ORD-4415,2022-05-23 07:00:00,2022-05-24 07:00:00,Alice,Central,Technology,Storage,Pen,94.07,2,0.2,-136.27
ORD-4416,2022-05-23 08:00:00,2022-05-24 08:00:00,Eva,West,Furniture,Phones,Pen,624.5,5,0.1,204.09
ORD-4417,2022-05-23 09:00:00,2022-05-24 09:00:00,David,West,Furniture,Accessories,Pen,883.26,6,0.0,-96.92
ORD-4418,2022-05-23 10:00:00,2022-05-24 10:00:00,Frank,East,Technology,Binders,Printer,357.88,3,,-23.41
ORD-4419,2022-05-23 11:00:00,2022-05-24 11:00:00,David,Central,Furniture,Chairs,Printer,557.14,6,0.2,121.45
ORD-4420,2022-05-23 12:00:00,2022-05-24 12:00:00,Frank,East,Office Supplies,,Stapler,645.71,5,0.1,-123.46
ORD-4421,2022-05-23 13:00:00,2022-05-24 13:00:00,,East,Technology,Binders,Printer,420.5,4,0.1,495.55
ORD-4422,2022-05-23 14:00:00,2022-05-24 14:00:00,Charlie,Central,Office Supplies,Accessories,Stapler,904.31,9,,-84.24
ORD-4423,2022-05-23 15:00:00,2022-05-24 15:00:00,Bob,Central,Office Supplies,Chairs,Paper,369.13,8,,
ORD-4424,2022-05-23 16:00:00,2022-05-24 16:00:00,David,South,Furniture,Phones,Desk,133.76,7,0.0,380.89
ORD-4425,2022-05-23 17:00:00,2022-05-24 17:00:00,Eva,Central,Office Supplies,Binders,Monitor,152.58,1,0.0,496.12
ORD-4426,2022-05-23 18:00:00,2022-05-24 18:00:00,Frank,West,Technology,Chairs,Printer,891.95,9,0.0,100.06
ORD-4427,2022-05-23 19:00:00,2022-05-24 19:00:00,Eva,Central,Office Supplies,Phones,Printer,988.13,9,0.3,411.87
ORD-4428,2022-05-23 20:00:00,2022-05-24 20:00:00,Charlie,South,Office Supplies,Binders,Paper,296.05,6,0.2,470.28
ORD-4429,2022-05-23 21:00:00,2022-05-24 21:00:00,Frank,South,Office Supplies,Chairs,Printer,152.17,7,0.1,-78.97
ORD-4430,2022-05-23 22:00:00,2022-05-24 22:00:00,David,South,Office Supplies,Accessories,Stapler,487.39,3,0.2,135.61
ORD-4431,2022-05-23 23:00:00,2022-05-24 23:00:00,Alice,Central,Office Supplies,Storage,Stapler,712.43,5,,-157.99
ORD-4432,2022-05-24 00:00:00,2022-05-25 00:00:00,Eva,Central,Furniture,Storage,Desk,616.28,7,0.2,234.51
ORD-4433,2022-05-24 01:00:00,2022-05-25 01:00:00,Charlie,East,Technology,Binders,Desk,951.6,1,0.2,206.98
ORD-4434,2022-05-24 02:00:00,2022-05-25 02:00:00,David,East,Furniture,Binders,Desk,819.6,1,0.0,-57.11
ORD-4435,2022-05-24 03:00:00,2022-05-25 03:00:00,David,West,Technology,Chairs,Stapler,870.28,5,,358.53
ORD-4436,2022-05-24 04:00:00,2022-05-25 04:00:00,David,East,Technology,Storage,Pen,546.25,9,0.2,-173.91
ORD-4437,2022-05-24 05:00:00,2022-05-25 05:00:00,David,,Technology,Binders,Pen,334.0,7,0.1,364.36
ORD-4438,2022-05-24 06:00:00,2022-05-25 06:00:00,Frank,South,Technology,Phones,Desk,704.72,1,0.0,-181.35
ORD-4439,2022-05-24 07:00:00,2022-05-25 07:00:00,,East,Technology,Binders,Desk,444.66,5,0.2,259.78
ORD-4440,2022-05-24 08:00:00,2022-05-25 08:00:00,Eva,Central,Office Supplies,Storage,Stapler,294.88,8,,-144.86
ORD-4441,2022-05-24 09:00:00,2022-05-25 09:00:00,,East,Furniture,Tables,Paper,,8,0.1,-24.14
ORD-4442,2022-05-24 10:00:00,2022-05-25 10:00:00,Frank,West,Furniture,Storage,Printer,532.6,2,,
ORD-4443,2022-05-24 11:00:00,2022-05-25 11:00:00,David,East,Office Supplies,Phones,Monitor,598.31,7,,-3.72
ORD-4444,2022-05-24 12:00:00,2022-05-25 12:00:00,Bob,South,Technology,Chairs,Pen,573.1,5,,157.82
ORD-4445,2022-05-24 13:00:00,2022-05-25 13:00:00,Bob,Central,Furniture,Phones,Pen,125.38,9,0.3,440.67
ORD-4446,2022-05-24 14:00:00,2022-05-25 14:00:00,Charlie,West,Office Supplies,Tables,Stapler,574.29,3,0.1,-165.26
ORD-4447,2022-05-24 15:00:00,2022-05-25 15:00:00,Alice,Central,Office Supplies,Tables,Stapler,176.73,1,,367.76
ORD-4448,2022-05-24 16:00:00,2022-05-25 16:00:00,Alice,Central,Furniture,Binders,Monitor,667.08,4,0.3,-154.31
ORD-4449,2022-05-24 17:00:00,2022-05-25 17:00:00,Frank,West,Furniture,Binders,Monitor,435.09,7,0.0,
ORD-4450,2022-05-24 18:00:00,2022-05-25 18:00:00,Frank,Central,Technology,Storage,Desk,850.3,1,0.3,-116.48
ORD-4451,2022-05-24 19:00:00,2022-05-25 19:00:00,Frank,Central,Technology,Accessories,Monitor,780.48,2,0.0,495.87
ORD-4452,2022-05-24 20:00:00,2022-05-25 20:00:00,Alice,East,Furniture,Phones,Printer,727.14,5,0.3,-73.87
ORD-4453,2022-05-24 21:00:00,2022-05-25 21:00:00,Bob,Central,Technology,Storage,Printer,703.73,9,,427.73
ORD-4454,2022-05-24 22:00:00,2022-05-25 22:00:00,Alice,Central,Office Supplies,Accessories,Pen,564.88,1,0.3,493.65
ORD-4455,2022-05-24 23:00:00,2022-05-25 23:00:00,Eva,Central,Technology,Storage,Printer,70.5,4,0.3,68.65
ORD-4456,2022-05-25 00:00:00,2022-05-26 00:00:00,David,Central,Technology,Tables,Printer,658.93,3,,241.73
ORD-4457,2022-05-25 01:00:00,2022-05-26 01:00:00,Frank,West,Office Supplies,Binders,Printer,472.25,5,0.0,345.36
ORD-4458,2022-05-25 02:00:00,2022-05-26 02:00:00,Bob,South,Technology,Binders,Desk,474.86,5,,74.85
ORD-4459,2022-05-25 03:00:00,2022-05-26 03:00:00,Charlie,East,Office Supplies,Storage,Pen,385.23,2,0.1,-86.73
ORD-4460,2022-05-25 04:00:00,2022-05-26 04:00:00,Charlie,Central,Technology,Binders,Stapler,929.78,5,0.3,
ORD-4461,2022-05-25 05:00:00,2022-05-26 05:00:00,David,Central,Furniture,Chairs,Pen,256.96,9,0.1,340.32
ORD-4462,2022-05-25 06:00:00,2022-05-26 06:00:00,Bob,West,Technology,Storage,Pen,323.43,5,,
ORD-4463,2022-05-25 07:00:00,2022-05-26 07:00:00,Alice,South,Furniture,Tables,Pen,963.41,2,,-38.62
ORD-4464,2022-05-25 08:00:00,2022-05-26 08:00:00,Alice,Central,Furniture,Storage,Monitor,812.05,7,0.2,-77.52
ORD-4465,2022-05-25 09:00:00,2022-05-26 09:00:00,Eva,West,Furniture,Storage,Stapler,,6,0.1,444.39
ORD-4466,2022-05-25 10:00:00,2022-05-26 10:00:00,Eva,East,Furniture,Binders,Monitor,907.05,7,0.2,-169.2
ORD-4467,2022-05-25 11:00:00,2022-05-26 11:00:00,Alice,East,Furniture,Tables,Desk,234.38,8,0.1,314.32
ORD-4468,2022-05-25 12:00:00,2022-05-26 12:00:00,Charlie,Central,Office Supplies,Storage,Desk,708.87,5,0.2,-167.51
ORD-4469,2022-05-25 13:00:00,2022-05-26 13:00:00,Frank,,Office Supplies,Binders,Paper,557.54,2,0.2,386.53
ORD-4470,2022-05-25 14:00:00,2022-05-26 14:00:00,Charlie,South,Office Supplies,Phones,Paper,541.44,7,0.1,433.79
ORD-4471,2022-05-25 15:00:00,2022-05-26 15:00:00,Eva,South,Furniture,Tables,Desk,720.74,7,,8.19
ORD-4472,2022-05-25 16:00:00,2022-05-26 16:00:00,David,Central,Technology,Accessories,Desk,215.11,8,0.0,-148.25
ORD-4473,2022-05-25 17:00:00,2022-05-26 17:00:00,Alice,West,Office Supplies,Chairs,Monitor,167.43,7,,136.48
ORD-4474,2022-05-25 18:00:00,2022-05-26 18:00:00,Eva,South,Technology,Accessories,Desk,655.39,7,0.0,8.92
ORD-4475,2022-05-25 19:00:00,2022-05-26 19:00:00,Eva,Central,Technology,Tables,Stapler,297.67,9,0.1,92.0
ORD-4476,2022-05-25 20:00:00,2022-05-26 20:00:00,Frank,South,Furniture,Storage,Monitor,974.21,8,0.3,265.49
ORD-4477,2022-05-25 21:00:00,2022-05-26 21:00:00,Alice,Central,Furniture,Binders,Desk,457.0,2,,-53.12
ORD-4478,2022-05-25 22:00:00,2022-05-26 22:00:00,Frank,East,Furniture,Tables,Monitor,120.48,2,0.2,49.87
